time,vel_final,vel_motor1,vel_motor2,vel_motor7,vel_motor8,vel_vcu4L,vel_vcu4R,vel_vcu5L,vel_vcu5R,vel_motor,vel_dis,vel_vcu,dis_final,dis_vcu,dis_intg,dis_4L,dis_4R,dis_5L,dis_5R,odr1,odr2,odr3,odr4,odr5,odr6,odr1_real,odr2_real,odr3_real,odr4_real,odr5_real,odr6_real,odr1_diff,odr2_diff,odr3_diff,odr4_diff,odr5_diff,odr6_diff,phi1_real,phi2_real,phi3_real,sitaJ12_1_real,sitaJ12_2_real,sitaJ23_2_real,sitaJ23_3_real,sitaJ34_3_real,imu_phi1,imu_phi2,imu_phi3,imu_phi4,imu_phi1_r,imu_phi2_r,imu_phi3_r,imu_phi4_r,imu_roll1,imu_roll2,imu_roll3,imu_roll1_r,imu_roll2_r,imu_roll3_r,imu_pitch1,imu_pitch2,imu_pitch3,imu_pitch1_r,imu_pitch2_r,imu_pitch3_r,intg_phi1,intg_phi2,intg_phi3,intg_phi4,imu_acc1_x,imu_acc2_x,imu_acc3_x,imu_acc4_x,imu_acc1_y,imu_acc2_y,imu_acc3_y,imu_acc4_y,imu_acc1_z,imu_acc2_z,imu_acc3_z,imu_acc4_z,angle12,angle23,angle12_vel,angle23_vel,Mc1_A,Mc1_B,Mc2_A,Mc2_B,AS12_select,AS23_select,Mc1_A_sta,Mc1_B_sta,Mc2_A_sta,Mc2_B_sta,mag1_dev,mag2_dev,mag3_dev,mag4_dev,mag5_dev,mag6_dev,mag_curv0,mag_curv1,mag_curv10,mag_curv100,ctrl_multi,ctrl_velocity,ctrl_angle,mcu_brake_flag,mcu_fault_code,veh_num,veh_mode,veh_head,veh_scene,ncu_ctrl_flag,ncu_connect_flag,ncu_brake_flag,ncu_sys_status,ctrl_pt2_rev_ratio,ctrl_pt3_rev_ratio,ctrl_pt4_rev_ratio,ctrl_pt2_curv_ratio,ctrl_pt3_curv_ratio,ctrl_pt4_curv_ratio,coord_state,rds_state,eps_state,vcu_state,servo1_error,frqcv1_error,servo2_error,frqcv2_error,servo3_error,frqcv3_error,servo4_error,frqcv4_error,servo5_error,frqcv5_error,servo6_error,frqcv6_error,usrmc1_1,usrmc1_2,usrmc1_3,usrmc1_4,usrmc1_5,usrmc1_6,usrmc2_1,usrmc2_2,usrmc2_3,usrmc2_4,usrmc2_5,usrmc2_6,usrT_1,usrT_2,usrT_3,usrT_4,usrT_5,usrT_6,latitude,longitude,role,role_others,swi_send_cmd,swi_recv_cmd,magID,ATV_speed,autoGuideMode,ncu_rev_status,auto_state,steer_state,lineNum,battery_level,H2Surplus_1,H2Surplus_3,rtk1_timestamp,rtk1_lat,rtk1_lon,rtk1_flag,rtk2_timestamp,rtk2_lat,rtk2_lon,rtk2_flag,rtk3_timestamp,rtk3_lat,rtk3_lon,rtk3_flag,rtk4_timestamp,rtk4_lat,rtk4_lon,rtk4_flag,WhlCode1L,WhlCode2L,WhlCode3L,WhlCode4L,WhlCode5L,WhlCode6L,WhlCode7L,WhlCode8L,WhlCode1R,WhlCode2R,WhlCode3R,WhlCode4R,WhlCode5R,WhlCode6R,WhlCode7R,WhlCode8R,AccPed_1,TracCmd_1,BrkCmd_1,BrkPed_1,MotorTorque1_1_1,MotorTorque2_1_1,MotorTorque1_3_1,MotorTorque2_3_1,HydBrkForce_1_1,HydBrkForce_2_1,HydBrkForce_3_1,mc1a_torq,mc1b_torq,ta_torq,tb_torq,mc2a_torq,mc2b_torqautoDri_kp,autoDri_Fi,autoDri_pidError,autoDri_pidInt,autoDri_tgtVel,autoDri_AccPedstate
05:17.2,18.17305,18.289499,18.056601,0,0,0,171.600006,176.100006,193.899994,0,0,51.388889,298.329376,0,298.329376,0,0,0,0,12114,-9768,10349,-10349,8495,-10881,12265,-9885,10131,-10204,8584,-11135,0,0,0,0,0,0,15.064577,14.762306,13.701264,-0.214065,0.224437,-0.224437,0.186437,-0.186437,0,0,0,0,15.257812,15.421875,15.148438,0,1.398834,1.445801,-0.208588,0.914062,0.96875,1.429688,-0.986542,-0.760254,-0.197754,-0.8125,-1.328125,-0.820312,11830.37402,11814.85742,11801.14844,0,0.15,0.36,0.16,0,1.34,1.36,1.4,0,9.59,9.41,9.74,0,25.1243,23.541344,-0.421362,-0.662274,25.1243,25.125448,23.541344,23.135878,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377377.225,3556689.357,3,0,377379.774,3556681.08,3,0,377373.822,3556664.778,3,0,377378.599,3556671.948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,35,-128,-136,-55,108,-1950.12,0.00005,0.507486,2035.331665,20,0
05:17.2,18.17305,18.289499,18.056601,0,0,0,171.600006,173.800003,196.100006,0,0,51.375,298.430328,0,298.430328,0,0,0,0,12119,-9767,10374,-10374,8478,-10849,12264,-9863,10190,-10257,8548,-11100,0,0,0,0,0,0,15.069535,14.767344,13.705619,-0.214047,0.224976,-0.224976,0.186059,-0.186059,0,0,0,0,15.28125,15.375,15.21875,0,1.413788,1.456604,-0.200867,0.773438,0.96875,1.351562,-0.988312,-0.768433,-0.201233,-0.820312,-1.226562,-0.859375,11830.66992,11815.1543,11801.44238,0,0.1,0.35,0.21,0,1.36,1.36,1.54,0,9.63,9.37,9.7,0,25.154169,23.550577,-0.421362,-0.662274,25.154169,25.109999,23.550577,23.11084,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377377.225,3556689.357,3,0,377379.774,3556681.08,3,0,377373.822,3556664.778,3,0,377378.599,3556671.948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,2,-137,-136,-45,134,-1690.12,0.00005,0.507486,2035.839111,20,0
05:17.2,18.17305,18.289499,18.056601,0,0,0,171.600006,173.800003,196.100006,0,0,51.375,298.531281,0,298.531281,0,0,0,0,12120,-9768,10367,-10367,8485,-10821,12265,-9845,10227,-10298,8519,-11068,0,0,0,0,0,0,15.074493,14.772394,13.709965,-0.214065,0.224814,-0.224814,0.186204,-0.186204,0,0,0,0,15.242188,15.375,15.25,0,1.427307,1.467072,-0.195648,0.84375,0.890625,1.28125,-0.98996,-0.774261,-0.20459,-0.773438,-1.078125,-0.703125,11830.96582,11815.4502,11801.73731,0,0.12,0.4,0.26,0,1.39,1.42,1.53,0,9.7,9.48,9.75,0,25.145868,23.549553,-0.421362,-0.662274,25.145868,25.108974,23.549553,23.120234,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377377.225,3556689.357,3,0,377379.774,3556681.08,3,0,377373.822,3556664.778,3,0,377378.599,3556671.948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-59,-137,-161,-37,25,-1020.12,0.00005,0.507486,2036.346558,20,0
05:17.2,18.17305,18.289499,18.056601,0,0,0,171.600006,173.800003,193.899994,0,0,51.069443,298.632233,0,298.632233,0,0,0,0,12121,-9769,10345,-10345,8500,-10797,12267,-9831,10263,-10335,8508,-11041,0,0,0,0,0,0,15.079453,14.777441,13.714314,-0.2141,0.224344,-0.224344,0.18653,-0.18653,0,0,0,0,15.304688,15.265625,15.242188,0,1.440094,1.477112,-0.18985,0.664062,0.914062,1.296875,-0.990692,-0.776581,-0.205444,-0.757812,-0.898438,-0.78125,11831.26172,11815.74512,11802.03125,0,0.14,0.35,0.27,0,1.37,1.53,1.52,0,9.71,9.36,9.91,0,25.120979,23.541344,-0.421362,-0.662274,25.120979,25.104853,23.541344,23.170322,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377377.225,3556689.357,3,0,377379.774,3556681.08,3,0,377373.822,3556664.778,3,0,377378.599,3556671.948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-59,-137,-171,-37,57,-1120.12,0.00005,0.507486,2036.854004,20,0
05:17.2,18.17305,18.289499,18.056601,0,0,0,171.600006,173.800003,193.899994,0,0,51.069443,298.733185,0,298.733185,0,0,0,0,12117,-9773,10307,-10307,8514,-10777,12272,-9822,10290,-10365,8484,-11008,0,0,0,0,0,0,15.084413,14.782476,13.71867,-0.214187,0.223533,-0.223533,0.186839,-0.186839,0,0,0,0,15.3125,15.179688,15.242188,0,1.451172,1.486694,-0.184509,0.6875,0.835938,1.335938,-0.990784,-0.776062,-0.208557,-0.671875,-0.796875,-0.859375,11831.55859,11816.03711,11802.32617,0,0.12,0.34,0.23,0,1.36,1.64,1.52,0,9.64,9.22,9.96,0,25.079525,23.51259,-0.421362,-0.662274,25.079525,25.112061,23.51259,23.245609,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377376.982,3556689.8,3,0,377379.774,3556681.08,3,0,377374.209,3556665.142,3,0,377378.803,3556672.429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-119,-127,-163,-3,103,-1150.12,0.00005,0.507486,2037.36145,20,0
05:17.3,18.166201,18.289499,18.0429,0,0,0,171.600006,173.800003,193.899994,0,0,51.069443,298.834106,0,298.834106,0,0,0,0,12111,-9777,10293,-10293,8515,-10761,12277,-9818,10315,-10380,8477,-10980,0,0,0,0,0,0,15.089374,14.787493,13.723033,-0.214274,0.223244,-0.223244,0.18686,-0.18686,0,0,0,0,15.335938,15.21875,15.34375,0,1.462311,1.49527,-0.17688,0.6875,0.921875,1.5,-0.98938,-0.773743,-0.212311,-0.703125,-0.765625,-0.78125,11831.85547,11816.33106,11802.62207,0,0.1,0.29,0.13,0,1.36,1.66,1.48,0,9.66,9.28,9.84,0,25.067928,23.497192,-0.421362,-0.662274,25.067928,25.127499,23.497192,23.28487,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377376.982,3556689.8,3,0,377379.743,3556681.59,3,0,377374.209,3556665.142,3,0,377378.803,3556672.429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-150,-138,-132,15,103,-1290.12,0.00005,0.509389,2037.87085,20,0
05:17.3,18.166201,18.289499,18.0429,0,0,0,171.600006,173.800003,193.899994,0,0,51.069443,298.935028,0,298.935028,0,0,0,0,12102,-9781,10307,-10307,8496,-10744,12282,-9816,10319,-10384,8473,-10951,0,0,0,0,0,0,15.094337,14.792502,13.727396,-0.214361,0.223533,-0.223533,0.186463,-0.186463,0,0,0,0,15.296875,15.234375,15.382812,0,1.473175,1.504578,-0.168091,0.640625,0.84375,1.367188,-0.988434,-0.771515,-0.21463,-0.757812,-0.859375,-0.726562,11832.15234,11816.62402,11802.91992,0,0.09,0.19,0.13,0,1.25,1.63,1.47,0,9.68,9.55,9.67,0,25.089474,23.491028,-0.421362,-0.662274,25.089474,25.124413,23.491028,23.299021,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377376.982,3556689.8,3,0,377379.743,3556681.59,3,0,377374.209,3556665.142,3,0,377378.803,3556672.429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-155,-131,-115,27,-7,-1380.12,0.00005,0.509389,2038.380249,20,0
05:17.3,18.166201,18.289499,18.0429,0,0,0,171.600006,173.800003,193.899994,0,0,51.069443,299.03595,0,299.03595,0,0,0,0,12093,-9783,10305,-10305,8499,-10730,12284,-9815,10311,-10376,8474,-10927,0,0,0,0,0,0,15.0993,14.797519,13.73175,-0.214396,0.223498,-0.223498,0.186516,-0.186516,0,0,0,0,15.257812,15.234375,15.390625,0,1.481171,1.513214,-0.161224,0.242188,0.898438,1.414062,-0.988495,-0.771515,-0.216125,-0.773438,-1.023438,-0.828125,11832.44727,11816.91797,11803.2168,0,0.08,0.14,0.04,0,1.21,1.58,1.45,0,9.67,9.76,9.6,0,25.089474,23.49205,-0.421362,-0.662274,25.089474,25.119267,23.49205,23.305315,1,1,0,0,0,0,-0.1,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,112,1000,0,0,2,1,0,43,5,0,0,377376.982,3556689.8,3,0,377379.743,3556681.59,3,0,377374.209,3556665.142,3,0,377378.803,3556672.429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-153,-123,-50,-16,29,-1550.12,0.00005,0.509389,2038.889648,20,0
05:17.3,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,193.899994,0,0,51.388889,299.136871,0,299.136871,0,0,0,0,12087,-9783,10295,-10295,8510,-10720,12284,-9816,10294,-10366,8481,-10910,0,0,0,0,0,0,15.104265,14.802534,13.736105,-0.214396,0.223266,-0.223266,0.186766,-0.186766,0,0,0,0,15.265625,15.242188,15.40625,0,1.483826,1.522614,-0.152435,0.351562,0.859375,1.578125,-0.989044,-0.774811,-0.221375,-0.757812,-1.171875,-1.140625,11832.74316,11817.21191,11803.51465,0,0.09,0.17,-0.03,0,1.41,1.52,1.4,0,9.7,9.85,9.6,0,25.076208,23.493084,-0.421362,-0.662274,25.076208,25.127499,23.493084,23.302168,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.982,3556689.8,3,0,377379.743,3556681.59,3,0,377374.209,3556665.142,3,0,377378.803,3556672.429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-126,-108,-66,-91,81,-1460.12,0.00005,0.509389,2039.399048,20,0
05:17.3,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,193.899994,0,0,51.388889,299.237793,0,299.237793,0,0,0,0,12086,-9781,10292,-10292,8517,-10713,12282,-9818,10286,-10357,8482,-10879,0,0,0,0,0,0,15.109229,14.807544,13.740466,-0.214361,0.223214,-0.223214,0.186907,-0.186907,0,0,0,0,15.195312,15.257812,15.398438,0,1.488678,1.53183,-0.141113,0.539062,0.804688,1.648438,-0.988831,-0.781067,-0.231262,-0.703125,-1.3125,-1.1875,11833.03809,11817.50586,11803.8125,0,0.04,0.23,0.02,0,1.64,1.47,1.43,0,9.86,9.92,9.57,0,25.071243,23.498215,-0.421362,-0.662274,25.071243,25.124413,23.498215,23.289581,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.982,3556689.8,3,0,377379.743,3556681.59,3,0,377374.209,3556665.142,3,0,377378.992,3556672.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-58,-78,-43,-92,-19,-1510.12,0.00005,0.509389,2039.908447,20,0
05:17.4,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,196.100006,0,0,51.694443,299.338715,0,299.338715,0,0,0,0,12092,-9778,10320,-10320,8497,-10704,12278,-9820,10283,-10354,8480,-10865,0,0,0,0,0,0,15.114192,14.812552,13.74483,-0.214292,0.223805,-0.223805,0.186478,-0.186478,0,0,0,0,15.242188,15.304688,15.40625,0,1.496155,1.540283,-0.12796,0.445312,1.03125,1.632812,-0.988373,-0.789764,-0.241669,-0.742188,-1.40625,-1.195312,11833.33301,11817.80078,11804.11035,0,0.02,0.19,0.13,0,1.77,1.48,1.53,0,10.01,10.02,9.48,0,25.10108,23.507458,-0.421362,-0.662274,25.10108,25.102793,23.507458,23.253458,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.724,3556690.237,3,0,377379.697,3556682.101,3,0,377374.589,3556665.514,3,0,377378.992,3556672.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,11,-66,-43,-101,-34,-1510.12,0.00005,0.509389,2040.417847,20,0
05:17.4,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,196.100006,0,0,51.694443,299.439636,0,299.439636,0,0,0,0,12103,-9772,10365,-10365,8460,-10694,12271,-9823,10277,-10347,8482,-10846,0,0,0,0,0,0,15.119153,14.817575,13.749185,-0.214169,0.224767,-0.224767,0.185677,-0.185677,0,0,0,0,15.265625,15.359375,15.46875,0,1.503174,1.552429,-0.115234,0.484375,0.984375,1.828125,-0.989014,-0.800354,-0.252289,-0.859375,-1.4375,-1.25,11833.62891,11818.09766,11804.40918,0,0.01,0.2,0.18,0,1.67,1.53,1.63,0,9.87,10.07,9.52,0,25.149193,23.516701,-0.421362,-0.662274,25.149193,25.076029,23.516701,23.212654,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.724,3556690.237,3,0,377379.697,3556682.101,3,0,377374.589,3556665.514,3,0,377378.992,3556672.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,58,-58,-43,-113,-89,-1440.12,0.00005,0.509389,2040.927246,20,0
05:17.4,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,196.100006,0,0,51.694443,299.540558,0,299.540558,0,0,0,0,12115,-9772,10393,-10393,8441,-10682,12271,-9823,10277,-10347,8482,-10846,0,0,0,0,0,0,15.124112,14.822618,13.75352,-0.214169,0.225376,-0.225376,0.185247,-0.185247,0,0,0,0,15.234375,15.351562,15.429688,0,1.509247,1.563965,-0.097809,0.359375,1.023438,1.953125,-0.99118,-0.810547,-0.264191,-0.859375,-1.3125,-1.335938,11833.92383,11818.39356,11804.70703,0,0.05,0.25,0.12,0,1.48,1.58,1.61,0,9.76,9.99,9.64,0,25.184084,23.526966,-0.421362,-0.662274,25.184084,25.058533,23.526966,23.19384,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.724,3556690.237,3,0,377379.697,3556682.101,3,0,377374.589,3556665.514,3,0,377378.992,3556672.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,59,-69,-42,-120,25,-1310.12,0.00005,0.509389,2041.436646,20,0
05:17.4,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,196.100006,0,0,51.694443,299.641479,0,299.641479,0,0,0,0,12129,-9764,10402,-10402,8437,-10672,12260,-9824,10269,-10339,8488,-10825,0,0,0,0,0,0,15.129069,14.827676,13.757846,-0.213977,0.225568,-0.225568,0.185163,-0.185163,0,0,0,0,15.234375,15.359375,15.414062,0,1.51355,1.576752,-0.078888,0.375,1.125,2.03125,-0.993286,-0.817902,-0.276825,-0.898438,-1.195312,-1.265625,11834.21875,11818.68945,11805.00488,0,0.17,0.28,0.14,0,1.4,1.64,1.47,0,9.72,9.84,9.64,0,25.184084,23.533133,0.691051,0.302887,25.184084,25.053387,23.533133,23.198538,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.724,3556690.237,3,0,377379.697,3556682.101,3,0,377374.589,3556665.514,3,0,377378.992,3556672.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,30,-64,-48,-115,86,-1230.12,0.00005,0.509389,2041.946045,20,0
05:17.4,18.166201,18.289499,18.0429,0,0,0,171.600006,176.100006,196.100006,0,0,51.694443,299.742401,0,299.742401,0,0,0,0,12146,-9764,10374,-10374,8466,-10667,12260,-9823,10285,-10352,8478,-10814,0,0,0,0,0,0,15.134025,14.832738,13.762169,-0.213977,0.224959,-0.224959,0.18579,-0.18579,0,0,0,0,15.210938,15.351562,15.398438,0,1.518951,1.591248,-0.057922,0.53125,1.117188,2.078125,-0.995605,-0.822296,-0.287506,-0.859375,-1,-1.09375,11834.51367,11818.98535,11805.30273,0,0.27,0.25,0.15,0,1.46,1.57,1.32,0,9.8,9.66,9.62,0,25.149193,23.534155,0.691051,0.302887,25.149193,25.056473,23.534155,23.229902,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.724,3556690.237,3,0,377379.639,3556682.612,3,0,377374.589,3556665.514,3,0,377379.167,3556673.417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-38,-85,-94,-2,95,-1240.12,0.00005,0.509389,2042.455444,20,0
05:17.5,18.18675,18.289499,18.084,0,0,0,173.800003,176.100006,196.100006,0,0,51.694443,299.843445,0,299.843445,0,0,0,0,12164,-9768,10341,-10341,8497,-10667,12265,-9821,10312,-10379,8459,-10804,0,0,0,0,0,0,15.138987,14.837792,13.766512,-0.214065,0.224263,-0.224263,0.186485,-0.186485,0,0,0,0,15.132812,15.359375,15.359375,0,1.525665,1.605103,-0.037384,0.492188,1.015625,2.054688,-0.996826,-0.82254,-0.294891,-0.742188,-0.835938,-1.070312,11834.80664,11819.28223,11805.59961,0,0.29,0.26,0.12,0,1.55,1.46,1.36,0,9.9,9.53,9.68,0,25.11434,23.534155,0.691051,0.302887,25.11434,25.077065,23.534155,23.245609,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.456,3556690.667,3,0,377379.639,3556682.612,3,0,377374.961,3556665.897,3,0,377379.167,3556673.417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-135,-108,-130,8,46,-1260.12,0.00005,0.50368,2042.959106,20,0
05:17.5,18.18675,18.289499,18.084,0,0,0,173.800003,176.100006,196.100006,0,0,51.694443,299.944489,0,299.944489,0,0,0,0,12186,-9774,10305,-10305,8533,-10673,12273,-9817,10338,-10401,8440,-10793,0,0,0,0,0,0,15.143951,14.842831,13.770871,-0.214204,0.223487,-0.223487,0.187261,-0.187261,0,0,0,0,15.203125,15.390625,15.320312,0,1.533203,1.616669,-0.016174,0.484375,0.953125,2.015625,-0.996552,-0.820312,-0.301361,-0.773438,-0.726562,-0.9375,11835.10059,11819.57813,11805.89551,0,0.22,0.25,0.1,0,1.51,1.39,1.56,0,9.82,9.52,9.66,0,25.077875,23.534155,0.691051,0.302887,25.077875,25.099709,23.534155,23.242468,1,1,0,0,0,0,-0.102,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,113,1000,0,0,2,1,0,43,5,0,0,377376.456,3556690.667,3,0,377379.639,3556682.612,3,0,377374.961,3556665.897,3,0,377379.167,3556673.417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1950,1950,1950,1790,0,0,0,-185,-124,-133,33,146,-1410.12,0.00005,0.50368,2043.462769,20,0
